country,Machiavellianism,Narcissism,Psychopathy
US,4.0,3.0,2.111111111111111
GB,4.555555555555555,3.5555555555555554,4.111111111111111
ZA,2.0,1.8888888888888888,1.7777777777777777
ID,2.4444444444444446,4.111111111111111,2.5555555555555554
CA,3.888888888888889,3.5555555555555554,2.6666666666666665
US,4.666666666666667,3.5555555555555554,2.7777777777777777
US,3.0,1.3333333333333333,2.4444444444444446
GB,2.6666666666666665,2.4444444444444446,2.2222222222222223
US,4.111111111111111,2.888888888888889,2.5555555555555554
US,3.3333333333333335,4.111111111111111,3.6666666666666665
US,3.7777777777777777,2.5555555555555554,1.8888888888888888
US,3.4444444444444446,3.5555555555555554,2.7777777777777777
GB,5.0,3.111111111111111,4.222222222222222
NZ,4.111111111111111,2.3333333333333335,3.111111111111111
US,2.0,1.7777777777777777,2.0
US,4.555555555555555,4.111111111111111,4.333333333333333
US,2.2222222222222223,2.2222222222222223,1.3333333333333333
US,4.111111111111111,2.7777777777777777,2.7777777777777777
US,2.2222222222222223,2.888888888888889,1.1111111111111112
US,4.666666666666667,3.4444444444444446,3.6666666666666665
US,3.2222222222222223,3.3333333333333335,2.4444444444444446
US,2.5555555555555554,2.111111111111111,2.4444444444444446
US,1.6666666666666667,1.5555555555555556,1.3333333333333333
US,4.666666666666667,3.0,3.5555555555555554
CA,4.444444444444445,3.7777777777777777,3.5555555555555554
US,3.5555555555555554,2.111111111111111,1.7777777777777777
US,2.6666666666666665,2.2222222222222223,2.5555555555555554
US,3.3333333333333335,3.3333333333333335,2.6666666666666665
US,4.111111111111111,3.7777777777777777,3.2222222222222223
US,4.222222222222222,2.6666666666666665,3.4444444444444446
AU,4.555555555555555,3.2222222222222223,2.888888888888889
CA,3.3333333333333335,3.111111111111111,3.2222222222222223
US,4.666666666666667,3.6666666666666665,3.888888888888889
US,4.444444444444445,3.3333333333333335,3.2222222222222223
US,4.333333333333333,3.2222222222222223,2.888888888888889
US,4.555555555555555,3.6666666666666665,3.888888888888889
US,3.2222222222222223,1.4444444444444444,2.0
RU,2.5555555555555554,1.8888888888888888,1.8888888888888888
US,4.777777777777778,3.111111111111111,4.555555555555555
AU,3.4444444444444446,3.111111111111111,2.3333333333333335
ID,3.7777777777777777,2.888888888888889,4.888888888888889
US,4.444444444444445,3.4444444444444446,3.0
US,2.888888888888889,3.2222222222222223,3.5555555555555554
US,4.222222222222222,4.444444444444445,3.7777777777777777
US,3.0,3.111111111111111,2.3333333333333335
GB,4.666666666666667,4.0,3.6666666666666665
US,4.444444444444445,2.888888888888889,2.6666666666666665
US,4.555555555555555,2.7777777777777777,3.2222222222222223
GB,1.8888888888888888,2.0,1.4444444444444444
US,3.4444444444444446,2.888888888888889,1.4444444444444444
US,4.888888888888889,3.6666666666666665,3.2222222222222223
CA,4.888888888888889,4.333333333333333,4.0
US,4.777777777777778,2.888888888888889,3.5555555555555554
US,3.888888888888889,3.4444444444444446,3.111111111111111
MX,2.888888888888889,2.4444444444444446,1.5555555555555556
US,3.4444444444444446,2.7777777777777777,2.2222222222222223
US,2.3333333333333335,3.111111111111111,2.4444444444444446
US,3.6666666666666665,2.5555555555555554,1.7777777777777777
SE,3.0,1.8888888888888888,1.5555555555555556
AU,4.666666666666667,2.6666666666666665,4.111111111111111
US,5.0,4.555555555555555,3.6666666666666665
AU,4.333333333333333,3.7777777777777777,2.7777777777777777
US,3.3333333333333335,2.7777777777777777,2.111111111111111
CA,3.888888888888889,2.4444444444444446,2.3333333333333335
AU,4.0,2.111111111111111,3.7777777777777777
US,2.3333333333333335,2.3333333333333335,2.0
SI,3.888888888888889,2.888888888888889,3.7777777777777777
US,4.777777777777778,3.888888888888889,3.7777777777777777
US,3.125,1.8888888888888888,2.4444444444444446
US,4.333333333333333,2.7777777777777777,2.888888888888889
ID,4.666666666666667,3.5555555555555554,3.111111111111111
CM,2.5555555555555554,2.4444444444444446,1.3333333333333333
US,3.2222222222222223,2.3333333333333335,1.6666666666666667
GB,4.777777777777778,2.888888888888889,2.4444444444444446
NL,4.333333333333333,3.375,3.2222222222222223
BG,3.7777777777777777,3.0,2.3333333333333335
ES,4.777777777777778,4.222222222222222,3.0
BR,4.111111111111111,2.888888888888889,3.4444444444444446
CA,3.111111111111111,2.7777777777777777,2.3333333333333335
AU,3.7777777777777777,2.2222222222222223,2.2222222222222223
MY,3.4444444444444446,2.4444444444444446,2.7777777777777777
US,4.555555555555555,4.555555555555555,4.111111111111111
HK,4.0,3.6666666666666665,3.7777777777777777
US,4.111111111111111,3.111111111111111,2.4444444444444446
TR,4.444444444444445,4.777777777777778,3.5555555555555554
US,4.111111111111111,4.222222222222222,4.444444444444445
US,3.7777777777777777,3.5555555555555554,2.6666666666666665
GB,4.0,2.3333333333333335,2.7777777777777777
GB,4.555555555555555,4.111111111111111,3.888888888888889
GB,4.555555555555555,4.0,3.6666666666666665
US,4.222222222222222,4.555555555555555,2.3333333333333335
JO,4.666666666666667,3.111111111111111,4.444444444444445
AU,2.111111111111111,1.7777777777777777,1.2222222222222223
AU,4.0,3.5555555555555554,3.5555555555555554
US,2.2222222222222223,2.6666666666666665,1.8888888888888888
US,3.888888888888889,3.6666666666666665,2.7777777777777777
US,4.333333333333333,3.0,3.4444444444444446
GB,4.111111111111111,2.5555555555555554,2.6666666666666665
US,3.6666666666666665,3.2222222222222223,3.2222222222222223
US,3.0,2.3333333333333335,1.8888888888888888
CA,3.5555555555555554,2.5555555555555554,3.111111111111111
AU,4.444444444444445,3.7777777777777777,4.333333333333333
US,4.222222222222222,3.4444444444444446,2.7777777777777777
US,3.888888888888889,4.0,1.8888888888888888
US,4.111111111111111,3.0,2.6666666666666665
US,3.7777777777777777,3.7777777777777777,2.5555555555555554
US,3.6666666666666665,2.4444444444444446,2.5555555555555554
US,4.222222222222222,2.6666666666666665,2.4444444444444446
US,4.111111111111111,3.6666666666666665,3.4444444444444446
US,3.888888888888889,2.7777777777777777,2.7777777777777777
IL,3.0,3.2222222222222223,1.7777777777777777
GB,4.111111111111111,3.0,3.5
GB,3.7777777777777777,3.7777777777777777,2.888888888888889
US,3.3333333333333335,3.0,2.2222222222222223
US,3.5555555555555554,3.111111111111111,4.222222222222222
RO,3.6666666666666665,3.3333333333333335,3.0
US,3.888888888888889,3.4444444444444446,3.7777777777777777
EE,3.6666666666666665,3.2222222222222223,3.111111111111111
US,3.6666666666666665,3.7777777777777777,2.7777777777777777
US,4.222222222222222,3.888888888888889,3.3333333333333335
US,4.0,2.7777777777777777,3.7777777777777777
DE,4.444444444444445,3.7777777777777777,3.111111111111111
GB,4.0,2.4444444444444446,3.4444444444444446
US,4.111111111111111,4.333333333333333,2.111111111111111
DE,3.3333333333333335,1.8888888888888888,1.8888888888888888
CA,4.888888888888889,3.7777777777777777,3.5555555555555554
US,3.6666666666666665,3.3333333333333335,2.5555555555555554
GB,4.777777777777778,4.888888888888889,3.6666666666666665
DE,3.2222222222222223,2.111111111111111,3.111111111111111
RO,3.3333333333333335,2.5555555555555554,1.7777777777777777
GB,4.111111111111111,3.0,2.2222222222222223
US,4.333333333333333,4.222222222222222,4.111111111111111
NZ,4.444444444444445,2.888888888888889,3.6666666666666665
BA,4.666666666666667,4.222222222222222,4.0
CA,4.333333333333333,3.7777777777777777,3.6666666666666665
US,2.7777777777777777,3.111111111111111,3.3333333333333335
NZ,3.6666666666666665,3.2222222222222223,2.0
NZ,3.5555555555555554,4.111111111111111,2.2222222222222223
NZ,3.3333333333333335,2.6666666666666665,1.2222222222222223
US,2.888888888888889,2.6666666666666665,2.3333333333333335
DE,4.777777777777778,4.111111111111111,4.777777777777778
GB,4.0,2.3333333333333335,3.888888888888889
GB,3.4444444444444446,2.2222222222222223,2.2222222222222223
GB,2.3333333333333335,3.111111111111111,2.5555555555555554
FR,3.5555555555555554,1.8888888888888888,2.111111111111111
CA,4.888888888888889,4.111111111111111,3.875
CA,3.0,2.6666666666666665,1.6666666666666667
US,4.222222222222222,3.4444444444444446,3.6666666666666665
US,4.555555555555555,3.4444444444444446,3.3333333333333335
CA,4.111111111111111,4.111111111111111,3.4444444444444446
US,4.444444444444445,3.2222222222222223,3.5555555555555554
GG,4.555555555555555,3.5555555555555554,3.2222222222222223
US,3.6666666666666665,2.0,3.0
US,3.6666666666666665,2.0,3.2222222222222223
US,5.0,4.333333333333333,4.888888888888889
CA,3.5555555555555554,3.3333333333333335,3.2222222222222223
US,4.444444444444445,2.7777777777777777,4.111111111111111
US,5.0,3.6666666666666665,3.6666666666666665
US,3.2222222222222223,3.0,3.0
US,3.3333333333333335,2.5555555555555554,2.3333333333333335
CA,2.888888888888889,2.5555555555555554,2.4444444444444446
US,4.111111111111111,3.3333333333333335,2.4444444444444446
PT,2.5555555555555554,2.111111111111111,1.4444444444444444
AU,3.3333333333333335,2.111111111111111,1.3333333333333333
US,4.444444444444445,4.111111111111111,3.3333333333333335
US,2.0,2.7777777777777777,1.8888888888888888
US,4.888888888888889,4.555555555555555,3.888888888888889
GB,1.7777777777777777,1.4444444444444444,1.3333333333333333
SI,4.444444444444445,3.3333333333333335,3.6666666666666665
US,3.111111111111111,2.4444444444444446,1.6666666666666667
CA,2.0,1.7777777777777777,1.5555555555555556
SI,4.333333333333333,2.888888888888889,3.111111111111111
US,2.111111111111111,3.0,1.8888888888888888
CA,3.111111111111111,2.6666666666666665,2.0
US,3.888888888888889,3.111111111111111,4.666666666666667
US,4.0,3.7777777777777777,3.5555555555555554
US,4.111111111111111,3.2222222222222223,3.111111111111111
US,3.0,3.3333333333333335,4.111111111111111
US,4.222222222222222,2.5555555555555554,2.5555555555555554
GB,3.888888888888889,3.7777777777777777,3.888888888888889
DE,3.2222222222222223,2.7777777777777777,2.111111111111111
GB,4.444444444444445,2.7777777777777777,3.111111111111111
US,3.888888888888889,3.5555555555555554,3.0
US,4.222222222222222,3.5555555555555554,3.4444444444444446
IE,4.222222222222222,2.888888888888889,4.333333333333333
US,1.5555555555555556,2.6666666666666665,1.2222222222222223
CA,2.6666666666666665,2.6666666666666665,2.7777777777777777
US,4.111111111111111,3.4444444444444446,2.111111111111111
US,4.555555555555555,4.222222222222222,3.6666666666666665
GB,4.333333333333333,3.4444444444444446,2.5555555555555554
US,3.888888888888889,3.5555555555555554,3.5555555555555554
US,4.777777777777778,4.0,4.0
US,4.111111111111111,2.3333333333333335,1.8888888888888888
US,4.444444444444445,3.888888888888889,3.888888888888889
US,2.2222222222222223,2.4444444444444446,1.3333333333333333
CA,2.3333333333333335,3.7777777777777777,1.8888888888888888
US,4.666666666666667,4.333333333333333,3.2222222222222223
US,2.111111111111111,1.2222222222222223,1.1111111111111112
CA,4.777777777777778,3.5555555555555554,3.111111111111111
CA,2.6666666666666665,2.888888888888889,2.111111111111111
CA,4.888888888888889,4.222222222222222,3.2222222222222223
US,5.0,4.555555555555555,3.888888888888889
US,4.666666666666667,3.888888888888889,3.3333333333333335
US,5.0,4.777777777777778,4.333333333333333
US,4.111111111111111,3.6666666666666665,3.111111111111111
VN,3.3333333333333335,2.5555555555555554,1.6666666666666667
US,3.6666666666666665,3.7777777777777777,2.888888888888889
US,3.6666666666666665,2.5555555555555554,2.111111111111111
US,4.222222222222222,3.4444444444444446,3.3333333333333335
US,4.555555555555555,3.5555555555555554,2.111111111111111
US,4.0,3.4444444444444446,3.2222222222222223
US,3.0,2.888888888888889,2.7777777777777777
US,5.0,1.4444444444444444,4.333333333333333
US,3.2222222222222223,2.4444444444444446,1.25
US,4.0,3.2222222222222223,3.5555555555555554
US,3.111111111111111,1.6666666666666667,1.7777777777777777
US,2.3333333333333335,2.888888888888889,3.0
US,3.3333333333333335,2.6666666666666665,3.4444444444444446
US,4.111111111111111,3.888888888888889,3.3333333333333335
US,4.888888888888889,3.7777777777777777,3.3333333333333335
US,2.2222222222222223,3.0,2.111111111111111
US,2.4444444444444446,2.6666666666666665,2.7777777777777777
JO,4.0,4.555555555555555,4.333333333333333
NZ,3.4444444444444446,3.3333333333333335,3.3333333333333335
US,3.2222222222222223,2.0,1.4444444444444444
AU,3.111111111111111,2.111111111111111,1.8888888888888888
US,4.555555555555555,3.888888888888889,3.111111111111111
GB,4.666666666666667,3.3333333333333335,4.777777777777778
US,3.0,2.6666666666666665,2.4444444444444446
US,3.7777777777777777,2.4444444444444446,2.7777777777777777
CA,4.444444444444445,4.0,4.111111111111111
JO,4.555555555555555,2.3333333333333335,3.3333333333333335
US,4.333333333333333,4.0,3.7777777777777777
GB,4.444444444444445,3.7777777777777777,3.888888888888889
CA,4.555555555555555,3.6666666666666665,3.2222222222222223
SG,4.444444444444445,3.6666666666666665,2.6666666666666665
AU,4.666666666666667,3.2222222222222223,3.7777777777777777
DE,1.5555555555555556,2.6666666666666665,2.3333333333333335
US,4.0,3.5555555555555554,3.0
JP,4.222222222222222,4.777777777777778,4.111111111111111
GB,4.222222222222222,3.6666666666666665,3.2222222222222223
AU,3.6666666666666665,2.888888888888889,2.6666666666666665
US,2.2222222222222223,2.2222222222222223,2.2222222222222223
CN,3.0,2.111111111111111,2.4444444444444446
EU,4.333333333333333,3.3333333333333335,2.4444444444444446
PH,3.111111111111111,3.0,2.6666666666666665
AU,3.3333333333333335,3.4444444444444446,4.0
BG,2.888888888888889,1.4444444444444444,1.7777777777777777
GB,2.4444444444444446,2.2222222222222223,2.2222222222222223
AU,4.888888888888889,4.0,3.888888888888889
US,4.888888888888889,4.666666666666667,4.444444444444445
TH,4.555555555555555,3.2222222222222223,3.2222222222222223
US,4.555555555555555,4.111111111111111,2.4444444444444446
US,4.888888888888889,3.4444444444444446,3.3333333333333335
PH,3.2222222222222223,3.3333333333333335,2.6666666666666665
ES,4.444444444444445,4.222222222222222,3.2222222222222223
US,4.444444444444445,2.7777777777777777,3.2222222222222223
US,3.3333333333333335,2.0,2.888888888888889
US,5.0,5.0,4.777777777777778
GB,4.444444444444445,3.888888888888889,3.3333333333333335
GB,3.888888888888889,3.3333333333333335,3.111111111111111
DE,4.333333333333333,3.111111111111111,2.6666666666666665
GB,4.888888888888889,3.7777777777777777,3.888888888888889
SG,4.0,4.222222222222222,3.7777777777777777
US,4.666666666666667,4.444444444444445,3.7777777777777777
IN,3.7777777777777777,3.2222222222222223,2.6666666666666665
GB,4.111111111111111,3.2222222222222223,3.0
GB,3.4444444444444446,2.4444444444444446,2.7777777777777777
GB,3.3333333333333335,3.4444444444444446,3.4444444444444446
CA,2.888888888888889,2.6666666666666665,2.3333333333333335
US,2.7777777777777777,2.888888888888889,2.2222222222222223
US,3.111111111111111,3.111111111111111,2.2222222222222223
US,4.111111111111111,2.888888888888889,2.6666666666666665
US,4.222222222222222,3.4444444444444446,2.888888888888889
US,1.8888888888888888,1.7777777777777777,1.7777777777777777
US,3.2222222222222223,3.3333333333333335,2.111111111111111
US,2.6666666666666665,2.7777777777777777,2.0
US,4.333333333333333,2.888888888888889,2.3333333333333335
US,2.111111111111111,2.111111111111111,1.1111111111111112
US,4.0,3.3333333333333335,3.5
US,2.3333333333333335,3.111111111111111,2.3333333333333335
US,3.0,2.3333333333333335,2.2222222222222223
US,3.111111111111111,3.6666666666666665,2.888888888888889
US,3.7777777777777777,2.888888888888889,3.6666666666666665
US,3.0,2.4444444444444446,1.8888888888888888
US,2.4444444444444446,2.7777777777777777,2.111111111111111
US,2.5555555555555554,3.0,2.5555555555555554
US,3.6666666666666665,3.0,3.3333333333333335
US,4.111111111111111,3.4444444444444446,3.2222222222222223
GB,4.333333333333333,4.222222222222222,3.6666666666666665
PL,2.7777777777777777,3.2222222222222223,3.111111111111111
US,3.5555555555555554,2.888888888888889,2.6666666666666665
US,3.6666666666666665,2.0,2.4444444444444446
US,4.666666666666667,3.5555555555555554,3.2222222222222223
US,4.0,2.6666666666666665,2.6666666666666665
US,3.6666666666666665,2.888888888888889,2.3333333333333335
US,2.5555555555555554,2.888888888888889,2.4444444444444446
US,3.7777777777777777,3.0,2.7777777777777777
US,4.625,3.111111111111111,4.666666666666667
NL,4.666666666666667,4.111111111111111,3.888888888888889
TT,3.7777777777777777,3.4444444444444446,2.7777777777777777
CA,4.111111111111111,2.7777777777777777,3.0
SE,2.888888888888889,1.3333333333333333,3.111111111111111
US,2.6666666666666665,2.6666666666666665,2.3333333333333335
BR,3.111111111111111,2.0,2.111111111111111
BR,4.333333333333333,2.5555555555555554,2.888888888888889
US,4.333333333333333,3.2222222222222223,2.2222222222222223
US,2.6666666666666665,1.7777777777777777,2.3333333333333335
US,4.111111111111111,4.111111111111111,2.111111111111111
US,3.111111111111111,3.5555555555555554,2.4444444444444446
US,4.0,3.0,3.111111111111111
GB,5.0,3.5555555555555554,3.4444444444444446
US,4.333333333333333,4.333333333333333,3.3333333333333335
US,3.3333333333333335,1.3333333333333333,2.111111111111111
CA,2.888888888888889,3.0,1.8888888888888888
GB,3.888888888888889,3.6666666666666665,2.4444444444444446
US,3.4444444444444446,3.3333333333333335,2.6666666666666665
GB,4.0,3.5555555555555554,2.6666666666666665
US,3.888888888888889,3.6666666666666665,3.7777777777777777
US,3.6666666666666665,4.222222222222222,3.6666666666666665
US,4.111111111111111,2.5555555555555554,4.444444444444445
US,3.111111111111111,2.7777777777777777,2.111111111111111
GB,4.666666666666667,2.888888888888889,2.3333333333333335
US,3.2222222222222223,2.888888888888889,2.3333333333333335
US,3.2222222222222223,3.111111111111111,2.111111111111111
GB,2.7777777777777777,3.4444444444444446,2.2222222222222223
US,2.2222222222222223,2.4444444444444446,2.2222222222222223
GB,3.7777777777777777,4.222222222222222,3.6666666666666665
GB,1.0,1.8888888888888888,1.2222222222222223
NL,4.333333333333333,4.111111111111111,2.888888888888889
GB,4.0,2.4444444444444446,2.5555555555555554
US,3.7777777777777777,2.3333333333333335,2.2222222222222223
US,2.5555555555555554,2.7777777777777777,2.0
US,3.5555555555555554,3.5555555555555554,4.0
US,3.111111111111111,2.0,2.0
NL,4.444444444444445,3.888888888888889,3.6666666666666665
US,3.888888888888889,3.5555555555555554,2.7777777777777777
GB,2.111111111111111,1.6666666666666667,1.4444444444444444
US,4.222222222222222,3.888888888888889,3.0
GB,2.5555555555555554,3.2222222222222223,2.2222222222222223
US,4.111111111111111,5.0,1.8888888888888888
US,4.333333333333333,4.75,4.444444444444445
US,4.777777777777778,4.777777777777778,3.4444444444444446
AT,4.0,4.333333333333333,2.4444444444444446
GB,4.444444444444445,4.0,4.0
GB,3.4444444444444446,3.0,2.4444444444444446
GB,2.5555555555555554,2.7777777777777777,1.5555555555555556
US,4.444444444444445,4.555555555555555,3.5555555555555554
US,4.75,3.5555555555555554,3.2222222222222223
CA,4.0,3.3333333333333335,2.7777777777777777
SE,3.7777777777777777,3.4444444444444446,2.3333333333333335
GB,4.333333333333333,3.3333333333333335,3.0
DE,3.2222222222222223,2.111111111111111,2.5555555555555554
SE,3.2222222222222223,3.2222222222222223,2.888888888888889
GB,4.444444444444445,3.5555555555555554,3.6666666666666665
GB,3.5555555555555554,1.8888888888888888,1.7777777777777777
GB,3.888888888888889,2.7777777777777777,3.3333333333333335
GB,3.888888888888889,2.888888888888889,3.7777777777777777
US,2.3333333333333335,2.3333333333333335,1.6666666666666667
US,5.0,3.0,4.0
US,4.666666666666667,3.2222222222222223,3.5555555555555554
US,2.3333333333333335,1.8888888888888888,2.0
US,3.7777777777777777,4.111111111111111,2.3333333333333335
US,3.7777777777777777,3.0,2.4444444444444446
US,4.555555555555555,2.5555555555555554,3.2222222222222223
US,3.5555555555555554,2.4444444444444446,2.3333333333333335
US,5.0,3.888888888888889,4.111111111111111
IN,3.5555555555555554,2.7777777777777777,2.3333333333333335
US,4.333333333333333,2.888888888888889,2.7777777777777777
CA,2.3333333333333335,1.7777777777777777,2.4444444444444446
US,4.444444444444445,2.3333333333333335,3.5555555555555554
US,3.888888888888889,3.5555555555555554,2.7777777777777777
US,3.4444444444444446,2.4444444444444446,2.6666666666666665
US,3.2222222222222223,3.111111111111111,1.7777777777777777
US,3.0,2.111111111111111,3.2222222222222223
US,2.888888888888889,3.3333333333333335,1.6666666666666667
US,2.2222222222222223,2.5555555555555554,3.5555555555555554
US,3.5555555555555554,3.6666666666666665,2.0
US,4.444444444444445,3.6666666666666665,3.5555555555555554
US,4.111111111111111,2.7777777777777777,3.5555555555555554
US,3.111111111111111,2.3333333333333335,1.2222222222222223
CA,4.777777777777778,2.6666666666666665,3.2222222222222223
US,4.555555555555555,2.7777777777777777,3.111111111111111
SG,4.444444444444445,3.6666666666666665,3.3333333333333335
GB,4.777777777777778,4.555555555555555,4.444444444444445
CA,2.111111111111111,2.111111111111111,1.5555555555555556
US,3.0,3.111111111111111,2.7777777777777777
US,4.111111111111111,2.888888888888889,2.888888888888889
US,4.888888888888889,3.5555555555555554,2.3333333333333335
US,4.0,3.0,2.4444444444444446
US,3.2222222222222223,2.888888888888889,2.5555555555555554
US,4.555555555555555,3.4444444444444446,4.0
RU,3.3333333333333335,3.111111111111111,1.8888888888888888
US,5.0,4.555555555555555,3.5555555555555554
US,1.7777777777777777,2.111111111111111,1.2222222222222223
US,4.444444444444445,3.111111111111111,4.555555555555555
US,5.0,5.0,5.0
US,4.888888888888889,4.222222222222222,3.4444444444444446
US,4.555555555555555,4.888888888888889,3.6666666666666665
US,4.222222222222222,3.7777777777777777,3.2222222222222223
US,4.444444444444445,3.5555555555555554,3.4444444444444446
US,2.4444444444444446,2.3333333333333335,2.7777777777777777
CA,3.7777777777777777,3.111111111111111,3.2222222222222223
US,3.7777777777777777,3.3333333333333335,2.3333333333333335
US,4.777777777777778,4.444444444444445,3.5555555555555554
US,4.666666666666667,5.0,4.555555555555555
US,2.888888888888889,3.111111111111111,2.111111111111111
US,2.888888888888889,3.111111111111111,2.3333333333333335
PH,3.3333333333333335,2.4444444444444446,2.111111111111111
GB,4.111111111111111,2.111111111111111,3.111111111111111
RU,4.555555555555555,3.4444444444444446,2.7777777777777777
US,3.2222222222222223,3.888888888888889,2.111111111111111
US,3.0,2.0,3.3333333333333335
RU,4.666666666666667,4.0,3.4444444444444446
NL,4.777777777777778,4.222222222222222,4.111111111111111
NL,4.777777777777778,4.111111111111111,3.888888888888889
US,3.7777777777777777,3.111111111111111,2.3333333333333335
GB,4.333333333333333,3.111111111111111,3.3333333333333335
FI,3.6666666666666665,3.111111111111111,2.7777777777777777
PL,4.333333333333333,3.111111111111111,4.444444444444445
NZ,3.111111111111111,2.111111111111111,2.2222222222222223
GB,3.2222222222222223,1.5555555555555556,1.7777777777777777
PH,4.444444444444445,2.3333333333333335,3.5555555555555554
AU,3.5555555555555554,3.5555555555555554,3.0
CA,4.111111111111111,3.888888888888889,4.0
GB,2.7777777777777777,1.8888888888888888,2.4444444444444446
IN,3.2222222222222223,3.5555555555555554,2.7777777777777777
GB,4.111111111111111,2.7777777777777777,3.111111111111111
GB,3.4444444444444446,2.7777777777777777,3.0
US,4.666666666666667,3.4444444444444446,2.5555555555555554
GB,3.2222222222222223,2.6666666666666665,1.6666666666666667
AU,3.888888888888889,3.5555555555555554,3.4444444444444446
NO,4.666666666666667,4.111111111111111,3.888888888888889
AU,2.7777777777777777,3.4444444444444446,2.3333333333333335
US,4.444444444444445,3.888888888888889,2.6666666666666665
AU,4.333333333333333,3.888888888888889,2.888888888888889
BR,4.777777777777778,3.0,3.7777777777777777
GB,4.0,4.222222222222222,4.555555555555555
US,3.888888888888889,1.3333333333333333,1.0
CA,3.4444444444444446,2.5555555555555554,2.3333333333333335
US,3.6666666666666665,2.3333333333333335,1.8888888888888888
CA,4.111111111111111,2.3333333333333335,1.6666666666666667
GB,4.666666666666667,3.3333333333333335,2.4444444444444446
US,3.888888888888889,3.7777777777777777,4.333333333333333
US,3.2222222222222223,2.5555555555555554,1.3333333333333333
US,4.0,2.3333333333333335,3.3333333333333335
GB,3.3333333333333335,2.3333333333333335,2.5555555555555554
GB,4.888888888888889,3.7777777777777777,2.888888888888889
GB,4.111111111111111,3.111111111111111,3.2222222222222223
MX,4.777777777777778,4.111111111111111,3.2222222222222223
DE,3.6666666666666665,3.111111111111111,2.7777777777777777
US,3.888888888888889,3.6666666666666665,3.4444444444444446
US,3.2222222222222223,2.6666666666666665,2.2222222222222223
US,3.5555555555555554,3.0,3.5555555555555554
GB,4.444444444444445,4.111111111111111,3.3333333333333335
US,1.6666666666666667,2.111111111111111,1.3333333333333333
CA,4.555555555555555,3.4444444444444446,3.5555555555555554
GB,4.111111111111111,2.3333333333333335,2.888888888888889
US,3.5555555555555554,2.6666666666666665,1.5555555555555556
US,2.111111111111111,2.4444444444444446,1.8888888888888888
MN,3.4444444444444446,4.333333333333333,3.111111111111111
US,3.4444444444444446,1.6666666666666667,1.7777777777777777
GB,3.6666666666666665,4.555555555555555,2.2222222222222223
US,4.111111111111111,2.111111111111111,2.111111111111111
DE,3.5555555555555554,2.5555555555555554,2.5555555555555554
IE,3.5555555555555554,3.5555555555555554,2.6666666666666665
LV,4.111111111111111,2.7777777777777777,3.0
US,3.4444444444444446,1.4444444444444444,3.2222222222222223
US,4.777777777777778,3.7777777777777777,4.0
US,4.333333333333333,3.6666666666666665,2.2222222222222223
US,3.6666666666666665,3.0,2.6666666666666665
IE,3.888888888888889,3.111111111111111,3.7777777777777777
US,5.0,4.333333333333333,4.333333333333333
US,4.888888888888889,3.6666666666666665,4.0
US,4.333333333333333,2.888888888888889,3.5555555555555554
US,4.222222222222222,3.3333333333333335,3.2222222222222223
US,4.0,3.4444444444444446,2.6666666666666665
AT,3.0,3.5555555555555554,2.6666666666666665
GB,4.0,2.5555555555555554,3.3333333333333335
US,4.888888888888889,5.0,4.888888888888889
US,4.888888888888889,3.2222222222222223,2.5555555555555554
US,3.111111111111111,2.3333333333333335,2.2222222222222223
US,4.777777777777778,4.111111111111111,4.0
US,4.0,3.5555555555555554,2.0
US,3.7777777777777777,1.7777777777777777,2.4444444444444446
SE,3.5555555555555554,1.5555555555555556,2.3333333333333335
GB,2.7777777777777777,2.111111111111111,1.3333333333333333
NO,5.0,4.222222222222222,3.888888888888889
GB,2.5555555555555554,3.3333333333333335,3.111111111111111
GR,2.4444444444444446,3.7777777777777777,3.0
IT,4.444444444444445,4.0,3.3333333333333335
NL,4.333333333333333,1.4444444444444444,3.111111111111111
US,4.333333333333333,3.111111111111111,2.0
US,2.0,2.888888888888889,2.0
US,4.333333333333333,3.6666666666666665,3.5555555555555554
US,3.111111111111111,2.111111111111111,1.7777777777777777
GB,4.222222222222222,3.0,3.7777777777777777
US,4.444444444444445,4.0,3.5555555555555554
US,2.5555555555555554,2.888888888888889,1.8888888888888888
IN,3.4444444444444446,2.2222222222222223,2.111111111111111
US,3.7777777777777777,3.5555555555555554,2.0
IT,4.333333333333333,2.0,2.888888888888889
GB,1.8888888888888888,3.7777777777777777,1.7777777777777777
GB,4.555555555555555,3.4444444444444446,2.2222222222222223
GB,1.6666666666666667,1.8888888888888888,1.4444444444444444
US,4.111111111111111,3.4444444444444446,2.4444444444444446
US,4.444444444444445,4.222222222222222,3.0
PL,4.777777777777778,4.111111111111111,4.0
GB,4.555555555555555,3.111111111111111,3.5
GB,4.888888888888889,4.0,3.7777777777777777
US,3.888888888888889,2.7777777777777777,2.6666666666666665
US,3.5555555555555554,2.7777777777777777,2.5555555555555554
CA,4.666666666666667,3.888888888888889,2.5555555555555554
US,4.555555555555555,3.4444444444444446,2.5555555555555554
US,2.4444444444444446,2.3333333333333335,1.5555555555555556
US,3.7777777777777777,3.0,3.4444444444444446
DK,4.777777777777778,3.3333333333333335,3.7777777777777777
NZ,4.333333333333333,3.2222222222222223,2.2222222222222223
NZ,4.555555555555555,3.0,2.888888888888889
US,3.5555555555555554,2.0,2.888888888888889
US,2.111111111111111,2.5555555555555554,2.3333333333333335
US,4.222222222222222,1.7777777777777777,2.4444444444444446
NL,3.0,3.0,2.111111111111111
